date,Open_Price,High_Price,Low_Price,Volume,Close_Price
08/29/2012,536.99,536.99,530.06,94040,531.48
08/30/2012,531,535.88,528,36133,533.92
08/31/2012,533,533,527,52912,528.13
09-03-2012,530,533,526,58703,527.1
09-04-2012,527.99,530.59,525.55,103408,529.99
09-05-2012,528.5,528.5,523.5,71715,526.04
09-06-2012,525.05,528.9,524.1,21271,527.2
09-07-2012,530,541.4,530,168219,540.21
09-08-2012,540,542.05,538.41,3634,539.03
09-10-2012,541,542.85,539.1,77115,541.27
09-11-2012,541,542.2,535.23,94964,541.39
09-12-2012,542,546.46,541.5,68405,545.67
09/13/2012,545,547,544.27,60985,545.45
09/14/2012,550.15,562.9,550.15,225040,560.9
09/17/2012,565,572.8,564.55,162131,565.68
09/18/2012,565,566.45,561.64,49990,562.56
09/20/2012,560,561,557,103068,558.05
09/21/2012,560.1,574,560,138777,572.07
09/24/2012,571.05,574,568.36,44675,569.89
09/25/2012,574.84,574.98,568.15,64338,570.46
09/26/2012,568,571,567.25,30647,570.25
09/27/2012,569.31,573.94,567.5,48206,568.41
09/28/2012,569,577,569,41251,572.75
10-01-2012,572,576.9,572,37313,575.19
10-03-2012,575.2,577.85,575.01,35056,577.76
10-04-2012,575.5,584.1,575.5,74616,582.53
10-05-2012,584,585,575,73200,577.74
10-08-2012,576,576.99,570.16,50518,571.4
10-09-2012,573,575.8,571,74022,573.08
10-10-2012,571,572,567.23,42506,568.36
10-11-2012,568.1,580.6,567,160909,579.79
10-12-2012,579,580.13,573,70971,574.06
10/15/2012,574,576,571.3,31732,574.09
10/16/2012,575,577,566.63,60010,568.25
10/17/2012,570,572.98,566.61,38620,568.83
10/18/2012,570,575.34,568.13,48579,575
10/19/2012,574,574.52,569.95,51062,571.07
10/22/2012,570.69,575.97,569.16,44524,575.03
10/23/2012,574.2,575.59,570.5,21765,572.44
10/25/2012,572,575.1,571.82,16874,574.66
10/26/2012,571.1,573.99,567.65,21099,570.4
10/29/2012,571,572.8,569.1,25018,571.22
10/30/2012,570.05,572.5,562.61,42034,564.79
10/31/2012,564.79,566.87,563,19004,565.46
11-01-2012,566,571,563.11,21669,570.37
11-02-2012,572.1,576,572,19667,575.07
11-05-2012,575.99,576.95,572.6,20278,574.47
11-06-2012,574,577.24,574,72432,576.67
11-07-2012,577.9,582,575,36541,579.94
11-08-2012,576.02,578.4,575.11,96031,576.87
11-09-2012,575.75,578,571.2,29208,572.59
11-12-2012,573,575.25,570.21,32438,574.36
11/13/2012,572,574,558.55,13216,570.91
11/15/2012,569,572,555.55,42106,566.66
11/16/2012,565,568.8,555.6,27129,562.06
11/19/2012,563,564.3,559,21575,562.7
11/20/2012,563,564.5,559.3,21134,561.16
11/21/2012,562,565.39,560,44909,564.73
11/22/2012,565,568.7,564,27113,567.65
11/23/2012,568,568.7,563.5,31915,566.2
11/26/2012,567,568.69,565.16,20226,567.17
11/27/2012,569.9,576.64,568.62,62231,576.27
11/29/2012,577,587.1,577,63561,586.13
11/30/2012,587.45,592,586.99,126416,590.61
12-03-2012,591,593,589.12,97307,590.84
12-04-2012,591,593.8,590.06,84758,593.32
12-05-2012,595,595.84,592.9,53070,593.63
12-06-2012,595,598.5,588.06,91309,596.91
12-07-2012,597,600,594.5,118582,598.91
12-10-2012,598,598.89,592.55,26633,594.67
12-11-2012,594.1,600.9,590.75,117158,593.47
12-12-2012,594,596.5,591.4,66686,592.06
12/13/2012,593,594.56,587.5,109959,588.41
12/14/2012,588.5,592.99,587.11,93939,592.2
12/17/2012,592.2,592.8,589.02,58768,590.02
12/18/2012,591,594.44,587,89836,593.59
12/19/2012,595,597.6,595,67604,596.76
12/20/2012,596,596.99,592,105999,595.63
12/21/2012,595,595,588,77304,588.87
12/24/2012,589,591,588.43,28237,589.23
12/26/2012,589.11,596.4,589.11,51946,594.23
12/27/2012,596,598,591.25,105147,592.66
12/28/2012,593,595.9,593,51482,594.78
12/31/2012,593,596.85,581.21,45081,594.57
01-01-2013,595.95,604.8,595.95,51854,602.15
01-02-2013,603.5,604.7,602.53,135640,603.56
01-03-2013,604,607,603,55935,604.73
01-04-2013,604.7,606.25,602,44729,605.65
01-07-2013,605.11,606.95,602.61,25452,603.21
01-08-2013,603.2,605,601,48755,604.23
01-09-2013,606,606,600,53553,601.32
01-10-2013,603,604.72,599.5,54564,600.61
01-11-2013,601,604.85,598.5,65414,599.27
01/14/2013,600,610.4,599.11,56132,607.22
01/15/2013,607.6,611,605.27,52950,609.98
01/16/2013,609.01,609.89,605,40999,606.45
01/17/2013,608,609.2,603.75,44723,607.95
01/18/2013,609,614.7,609,68884,610.52
01/21/2013,611,615,610.05,50128,614.37
01/22/2013,614,614.5,608.03,60189,608.96
01/23/2013,609,612.1,606,107984,610.82
01/24/2013,610,610.2,605.4,63671,606.1
01/25/2013,591.21,611.98,591.21,57243,611.44
01/28/2013,612,613,610.23,57893,612.69
01/29/2013,612,617,609.01,74878,609.76
01/30/2013,611,613.5,608.95,80711,610.83
01/31/2013,611,611.5,607.55,45916,608.57
02-01-2013,609,612,605.11,52832,606.07
02-04-2013,607,608.99,600.8,33558,602.1
02-05-2013,600.99,601.48,599.35,46611,600.64
02-06-2013,601,602.5,599.8,21451,600.01
02-07-2013,599,601.9,596.9,67427,598.02
02-08-2013,600,600,590.95,49693,592.77
02-11-2013,593,596,593,26723,594.64
02-12-2013,594,597,593.15,16310,596.54
02/13/2013,597,601,597,40521,598.35
02/14/2013,599,599,591.27,57350,593.41
02/15/2013,593,594.89,589.5,46799,592.68
02/18/2013,592.7,595.9,591,27423,593.8
02/19/2013,595,599,592.21,43171,598.11
02/20/2013,599,603.9,599,20073,602.41
02/21/2013,601,601,591.1,70738,593.04
02/22/2013,587.45,597,576.65,27479,593.15
02/25/2013,609.79,609.79,589.01,24063,593.46
02/26/2013,595,595,581.36,89017,583.31
02/27/2013,584,592.05,583,36421,589.5
02/28/2013,591,594.77,578,66012,581
03-01-2013,581,582.02,574,113584,575.83
03-04-2013,570.45,578.75,570,40680,578.08
03-05-2013,579,588,579,29503,586.25
03-06-2013,587,591,587,17814,589.61
03-07-2013,589.95,595.4,588,65591,594.39
03-08-2013,593,601,592,66521,599.78
03-11-2013,599.26,602,597.4,31014,598.68
03-12-2013,599,600.3,593.5,43121,597.53
03/13/2013,585.35,592,584.02,25538,585.3
03/14/2013,585,591.99,580.27,82361,589.55
03/15/2013,589.9,592.8,584.1,62218,585.17
03/18/2013,582.9,582.99,578.35,48471,580.97
03/19/2013,581,583.27,570.4,71340,572.72
03/20/2013,572.1,573.75,569,60093,570.31
03/21/2013,571,575.9,564.95,55940,565.92
03/22/2013,566,569.72,564,38956,566.12
03/25/2013,565,571,563.25,36612,564.49
03/26/2013,564,565.38,562,47760,563.65
03/28/2013,565,569.95,559.15,76379,568.82
04-01-2013,569,573.4,568,25033,571.65
04-02-2013,570,575.6,568.13,34517,574.45
04-03-2013,574,576,566.44,40000,568.87
04-04-2013,567,567,552.05,43123,563.57
04-05-2013,564,564,554.05,63628,555.85
04-08-2013,550.1,560,545.1,58466,558.29
04-09-2013,559,562,553,32021,554.34
04-10-2013,555,563,553,34874,561.22
04-11-2013,563,565,555,40662,559.38
04-12-2013,553,559,553,36436,555.96
04/15/2013,554,559.6,545,55711,557.7
04/16/2013,558.1,570.89,557.1,53086,568.69
04/17/2013,569,571.9,566,32145,567.55
04/18/2013,568,577.72,567,89988,575.87
04/22/2013,576,583.73,576,59522,582.25
04/23/2013,583,583,578.45,28778,581.78
04/25/2013,583.01,589.48,582.1,61252,587.7
04/26/2013,587,589.9,583.02,59395,585.33
04/29/2013,585,589.8,585,40049,587.84
04/30/2013,590,593,583.51,80802,589.58
05-02-2013,585.1,598.98,585.1,118460,597.46
05-03-2013,599,599,590.51,78501,591.68
05-06-2013,591.68,595,590,32222,594.26
05-07-2013,594.01,602.25,594.01,68804,601.54
05-08-2013,602,606,599.87,55167,604.23
05-09-2013,605,605.25,600.75,94137,601.44
05-10-2013,604,607.6,601.01,53522,606.57
05-11-2013,606,608.9,605,3714,607.82
05/13/2013,607,607,595.05,59857,596.25
05/14/2013,597,600.01,595,32624,597.8
05/15/2013,599,614,599,115095,613.14
05/16/2013,613,616.9,609.99,39993,614.2
05/17/2013,614.97,617,612.11,34567,615.84
05/20/2013,615,619.81,612.5,89157,613.21
05/21/2013,613.01,615.2,607.88,46596,608.66
05/22/2013,609.01,612.39,605.21,20377,607.63
05/23/2013,606,606,594,126965,595.45
05/24/2013,596,599.94,592.98,38597,597.97
05/27/2013,598,608.99,596.5,32730,606.22
05/28/2013,606.98,611,604.01,34704,609.56
05/29/2013,610,610,605.6,25613,607.86
05/30/2013,606.99,612.27,606.7,24963,610.77
05/31/2013,609,609.88,600,36177,601.73
06-03-2013,591,604.47,591,40391,596.74
06-04-2013,597,602.5,593.76,26547,594.58
06-05-2013,594.01,596,591,24294,594.61
06-06-2013,593,598.88,589.55,35462,595.49
06-07-2013,585.6,599.77,477.5,44978,591.36
06-10-2013,593.01,595.77,588.3,42210,590.59
06-11-2013,590,591.77,581.3,53907,582.79
06-12-2013,582.5,587,576.5,60293,580.62
06/13/2013,576.55,580,550.5,48468,575.18
06/14/2013,579.8,585,577.16,38616,584.29
06/17/2013,584,591.9,581,55202,589.14
06/18/2013,588,592.9,584,40449,586.87
06/19/2013,587,589,583.5,26351,585.67
06/20/2013,582,582,569.22,122183,571.83
06/21/2013,569.85,574,567.02,40578,571.08
06/24/2013,567,571,563.02,54964,565.19
06/25/2013,566,571.8,561,84971,568.53
06/26/2013,560.1,569.4,560.1,46395,563
06/27/2013,567,572.97,566,27221,571.19
06/28/2013,575,591,575,84985,589.68
07-01-2013,589,593.49,586.1,77667,592.72
07-02-2013,592,592.94,589.01,46117,589.96
07-03-2013,586.02,590,581,27264,587.14
07-04-2013,589,590.49,586,12459,587.8
07-05-2013,589.95,594,589.95,17629,590.67
07-08-2013,589.95,589.97,583,17327,587.47
07-09-2013,583.1,592.88,583.1,16378,590.62
07-10-2013,590.62,593,585,26327,586.32
07-11-2013,594.1,599,591.05,100792,596.61
07-12-2013,600,605.55,598.52,51099,604.42
07/15/2013,606,608.7,602,31147,607.31
07/16/2013,602.98,602.99,597,20897,599.6
07/17/2013,601,603.47,597.04,26885,601.28
07/18/2013,603,609,601.25,23719,607.46
07/19/2013,608,610.8,606.31,25617,607.46
07/22/2013,605,610.1,604.26,59937,607.64
07/23/2013,608.15,613.5,608.15,70838,612.12
07/24/2013,608,610,600.31,34461,602.68
07/25/2013,602,605.79,595,53450,595.83
07/26/2013,597,599,591.4,45457,592.39
07/29/2013,592,592.99,586.5,46554,587.64
07/30/2013,592,592.48,580.06,33451,581.98
07/31/2013,583,583,574.99,28705,581.24
08-01-2013,582,586.68,574,36793,579.23
08-02-2013,601,601,573,33727,578.4
08-05-2013,580,581.01,572.8,38248,573.95
08-06-2013,573,573,559.05,74767,563.37
08-07-2013,571,571,557.8,74079,560.12
08-08-2013,561,566,558.12,35202,564.05
08-12-2013,565,569.8,561.03,31893,567.63
08/13/2013,567,583,564.8,67877,577.13
08/14/2013,577.5,582,575,11214,580.13
08/16/2013,579,579,558,151198,559.78
08/19/2013,561,562,544.99,83601,549.65
08/20/2013,550,550,540,60366,546.53
08/21/2013,548,555.9,534.01,65013,539.32
08/22/2013,540,548.9,535,76597,547.61
08/23/2013,550.92,552.85,543,92774,551.88
08/26/2013,553,559,550.6,46705,552.73
08/27/2013,551,551,535.1,63899,537
08/28/2013,547.1,547.1,519.33,112929,535.82
08/29/2013,539,549,537,43338,545.93
08/30/2013,548.1,554.2,540.05,54327,550.8
09-02-2013,553.2,563,551.8,45892,560.61
09-03-2013,563,563,540.1,43554,542.71
09-04-2013,543.01,554,539,51392,550.35
09-05-2013,552.1,567.48,552.1,54566,564.8
09-06-2013,568,573.89,562.56,55637,573.32
09-10-2013,573.95,596.68,568.45,201281,594.01
09-11-2013,596,597.4,588.55,81201,596.58
09-12-2013,598.38,598.38,588.01,57064,590.66
09/13/2013,590,594.87,588,48105,591.18
09/16/2013,595,600.7,586.01,54250,590.38
09/17/2013,585.15,592.2,585.15,29568,591.56
09/18/2013,593,598,589.85,33156,595.71
09/19/2013,604,619.65,604,196143,617.58
09/20/2013,617,618,599.75,92831,607.78
09/23/2013,607.78,607.78,594.75,33407,596.77
09/24/2013,582.1,600.38,582.1,64295,595.55
09/25/2013,596.73,596.73,587.51,31680,594.35
09/26/2013,592.5,599,592.3,20899,596
09/27/2013,595,597.96,589.75,45008,590.85
09/30/2013,587.64,588.01,580,26316,582.24
10-01-2013,575,586.97,575,18883,586.03
10-03-2013,587,599.25,586.62,41785,598.42
10-04-2013,597.89,602.5,595,39067,597.42
10-07-2013,598,599.75,590.52,30015,598.35
10-08-2013,590,605,582.1,104792,603.86
10-09-2013,602,610.89,596.25,68107,609.82
10-10-2013,609,611,602.2,35384,610.04
10-11-2013,614.45,617.3,611.01,72186,616.06
10/14/2013,615,618.98,614.05,49489,617.75
10/15/2013,620,621.3,611.9,42371,615.13
10/17/2013,616,617.8,609.73,27172,611.35
10/18/2013,612,626.5,612,90577,624.97
10/21/2013,628,628.68,571,53752,627.18
10/22/2013,600,628.4,600,30641,626.74
10/23/2013,626,628,618.51,38716,624.12
10/24/2013,624,631.65,620.27,77621,623.09
10/25/2013,621,625.5,619.4,48644,622.17
10/28/2013,624,625,617,26068,617.57
10/29/2013,618,629.95,615.25,48484,628.81
10/30/2013,628,633.24,624,54583,631.42
10/31/2013,632,636.95,625,96134,635.92
11-01-2013,635,639.95,634.99,86758,638.03
11-03-2013,640,640.2,637.6,20100,638.47
11-05-2013,637,640,631.53,26671,633.22
11-06-2013,633,634.39,628.2,14819,628.88
11-07-2013,630,637,625.06,32670,625.61
11-08-2013,624.94,625.5,620.27,20665,621.55
11-11-2013,619.6,621.73,615,44646,615.8
11-12-2013,616.99,618.8,609.8,36717,610.93
11/13/2013,608.51,612,604,63869,606.23
11/14/2013,635,635,609,44793,612.26
11/18/2013,619,626.99,618.56,31104,625.52
11/19/2013,626,628.08,624.29,46551,627.57
11/20/2013,626.26,628,618,19457,620.02
11/21/2013,618.42,618.42,606.1,37965,607.77
11/22/2013,609,611.5,604,39978,606.87
11/25/2013,611.74,619.9,610.76,46875,619.1
11/26/2013,617.51,617.92,612.25,18139,613.49
11/27/2013,624.6,643.37,610,23100,612.79
11/28/2013,616,618.49,613.87,31386,615.47
11/29/2013,620,624.94,616.07,30417,624.2
12-02-2013,625.17,629.6,624.25,27478,629.02
12-03-2013,628.75,628.75,625.01,24972,627.1
12-04-2013,625.59,627.5,621.23,25154,623.21
12-05-2013,631.96,635.99,631.36,99956,632.81
12-06-2013,634,637.45,631.31,23218,635.43
12-09-2013,643,650.94,640.82,93290,642.16
12-10-2013,642.1,644,638,18335,639.96
12-11-2013,637.4,640,635.43,44665,638.24
12-12-2013,637.75,637.75,630,14043,630.91
12/13/2013,627.2,628.27,624.05,16645,624.55
12/16/2013,625,625.89,622,24459,622.91
12/17/2013,625,626,620,11746,620.59
12/18/2013,620,631,620,21549,629.13
12/19/2013,629.1,630.89,621,41694,622.43
12/20/2013,623.75,635.78,622.98,32982,634.55
12/23/2013,634.55,638.8,634.22,42184,636.42
12/24/2013,700,700,633.47,11792,633.75
12/26/2013,634,638.82,633.27,20907,635.6
12/27/2013,636.39,639.91,634.93,43302,638.79
12/30/2013,639.75,640.49,634.6,31104,635.78
12/31/2013,636.74,638.97,636.13,19071,637.53
01-01-2014,636,639.28,636,13050,637.19
01-01-2014,636,639.28,636,13050,637.19
01-02-2014,637,642.96,627.25,67550,628.56
01-03-2014,624.19,629.4,623.5,26606,627.92
01-06-2014,627.6,628.42,624,12577,625.42
01-07-2014,625.4,628.8,621.35,14607,623.94
01-08-2014,624,626.05,623,15422,624.34
01-09-2014,624,625.83,621.96,16888,623.57
01-10-2014,624,630.9,621.23,15422,624.72
01/13/2014,626,636.45,625,40427,633.59
01/14/2014,632.5,634.91,630,15562,630.89
01/15/2014,632,638.98,632,23493,638.07
01/16/2014,640,640.75,637.13,27420,638.81
01/17/2014,636.93,639.64,631.25,14615,632.27
01/20/2014,633,639.5,631.28,9754,638.78
01/21/2014,639,640,636.11,18197,637.09
01/22/2014,638,643.2,635.99,23419,642.41
01/23/2014,640.97,643.99,639,19556,642.91
01/24/2014,639,640.8,633.25,19772,634.63
01/27/2014,630,632.02,619.5,31047,621.02
01/28/2014,621.15,624.89,617.12,20741,621.31
01/29/2014,624,628,622.31,17075,624.3
01/30/2014,617.01,620.65,611.5,29735,616.74
01/31/2014,618,618.49,616.15,15819,617.24
02-03-2014,616.75,617.7,611.01,18035,612.91
02-04-2014,611.9,611.9,603.1,48332,609.32
02-05-2014,586.15,612,586.15,35078,610.92
02-06-2014,649.9,663.55,605,21455,611.06
02-07-2014,615,616.99,612.21,23813,616.05
02-10-2014,616.1,618,613,10671,614.79
02-11-2014,615,617,613,15856,615.99
02-12-2014,616.31,620.8,616.31,9565,617.25
02/13/2014,618,618,607.01,17677,608.34
02/14/2014,609,614.3,607.13,18927,613.39
02/17/2014,614,618,610.17,21357,616.19
02/18/2014,617,621.84,615.02,17755,619.96
02/19/2014,620,623.95,619.13,12928,622.5
02/20/2014,622,622,616.9,10832,618.29
02/21/2014,587.05,624.8,587.05,9267,623.24
02/24/2014,622.97,626.44,620.05,12264,625.92
02/25/2014,627,628.5,624.3,13867,628
02/26/2014,627.2,631.5,626.99,31769,630.66
02/28/2014,630,635.4,629.99,39361,634.41
03-03-2014,633.97,635.9,628.01,23850,628.79
03-04-2014,629,637.3,629,53839,636.55
03-05-2014,637.87,640.8,635.61,51329,640.11
03-06-2014,641.5,647.99,640.55,49414,646.69
03-07-2014,647.97,661,646,81423,660.24
03-10-2014,657,659.82,653.84,64036,657.38
03-11-2014,657,659,649.2,23453,651.02
03-12-2014,650.9,654.9,648.21,15131,652.55
03/13/2014,652.55,655.89,648,11709,649.13
03/14/2014,647,651.3,645,28466,650.36
03/18/2014,650.4,657.12,649.99,25405,651.58
03/19/2014,651.58,655,650,35782,653.02
03/20/2014,651.9,653.99,648.15,14962,648.58
03/21/2014,649.16,651.89,648.5,22358,649.68
03/22/2014,650,650.89,649.1,813,650.16
03/24/2014,650,659.9,650,28744,658.52
03/25/2014,657.9,660,657,31548,659.78
03/26/2014,661,662.37,658,38273,658.85
03/27/2014,658.01,664.89,658.01,51641,662.66
03/28/2014,663,670.59,663,48828,669.41
03/31/2014,676,676,667.51,27292,670
04-01-2014,670.33,672.5,667.1,19985,671.46
04-02-2014,672.3,678,672,16998,676.15
04-03-2014,677,677,671,22317,673.56
04-04-2014,673,673.2,670,17448,671.02
04-07-2014,671.2,673,665.37,28958,669.99
04-09-2014,672,681.54,671.16,27773,679.84
04-10-2014,679.25,683.77,679,28650,679.87
04-11-2014,676.08,681,676.06,15539,679.07
04/15/2014,679.2,680.99,673.52,23281,676.64
04/16/2014,676.64,681,670.5,17789,672.03
04/17/2014,672,680,671.02,16438,679.43
04/21/2014,679.5,685,679.01,26817,684.59
04/22/2014,684,685.5,681.56,27949,683.08
04/23/2014,683,692.88,682.26,29834,687.14
04/25/2014,687.46,687.46,681.11,55226,681.91
04/28/2014,682.5,685,678.4,92129,679.07
04/29/2014,679.01,680,673.2,21780,674.65
04/30/2014,675,680,669.5,25372,672.79
05-02-2014,675.7,676.64,669,47925,669.81
05-05-2014,670,675.99,669,12315,672.7
05-06-2014,675,675.85,672.7,11558,673.96
05-07-2014,674.95,674.95,667.75,331867,669.24
05-08-2014,670,670.98,666.22,23032,667.67
05-09-2014,668,698,665.99,69751,692.09
05-12-2014,692.5,705,690,145859,703.7
05/13/2014,700,718.1,700,92791,710.65
05/14/2014,711.03,714.85,710.1,52201,713.14
05/15/2014,713.99,716.65,710.01,448238,714.46
05/16/2014,724,761.02,713.68,403764,723.08
05/19/2014,731,732.8,723.02,87196,729.27
05/20/2014,729,732.48,725.95,121727,726.92
05/21/2014,727.29,730.75,724,358295,729.56
05/22/2014,730,733.41,728.1,79719,730.14
05/23/2014,730.57,742,730,502196,740.08
05/26/2014,743.98,750.51,728.7,116703,738.91
05/27/2014,739,739,730,80738,731.38
05/28/2014,734,737.44,731.01,46465,733.17
05/29/2014,733.5,735.23,728.2,379689,729.63
05/30/2014,731,732,722.1,246671,723.75
06-02-2014,727.16,738.31,722.11,35591,737.41
06-03-2014,738,745.92,736.1,44660,744.85
06-04-2014,744,746,741.75,20154,743.37
06-05-2014,743,786,740,64171,750.63
06-06-2014,720.35,763.4,720.35,39119,761.67
06-09-2014,764,773.15,764,55802,771.75
06-10-2014,771,774.19,761.52,31122,771.6
06-11-2014,771,778.7,765,27360,768.17
06-12-2014,768,770.97,735.55,30016,768.91
06/13/2014,769,773,759,41776,763.84
06/16/2014,758.5,763.3,756.51,24701,760.91
06/17/2014,760,769.95,757.17,19671,768.89
06/18/2014,769,770.7,759,26668,761.27
06/19/2014,761,765.99,757,22612,760.18
06/20/2014,761,762.52,755.95,26129,757.04
06/23/2014,758,760,750.6,40369,753.91
06/24/2014,756.09,765,755.53,39555,762.54
06/25/2014,762.99,762.99,760.21,39482,761.47
06/26/2014,761.45,764,754.5,32955,756.34
06/27/2014,757.01,760.25,754.51,43574,755.69
06/30/2014,756,766,756,40763,764.67
07-01-2014,765,769,765,42902,767.63
07-02-2014,768.32,777.32,768.31,52209,776.21
07-03-2014,777,779.8,774.1,30898,777.05
07-04-2014,777.05,788,770.5,38359,782.27
07-07-2014,782.27,784.9,780.28,42561,782.77
07-08-2014,783.06,786.98,766.7,59470,768.33
07-09-2014,768.65,770.45,760,65662,762.56
07-10-2014,745.1,784,745.1,128741,763.78
07-11-2014,763.78,766.98,750,342702,751.97
07/14/2014,752,753.5,748.27,39304,750.38
07/15/2014,752.9,758.98,750.76,30400,757.99
07/16/2014,759.53,770.95,758.08,47023,768.71
07/17/2014,768,770.45,767.54,12607,769.61
07/18/2014,768.57,774.43,765,39780,773.15
07/21/2014,773.05,778.15,773.05,19057,774.68
07/22/2014,775,783.73,775,24403,782.35
07/23/2014,784.98,787,780.52,35846,786.06
07/24/2014,786,789,782,18717,788.19
07/25/2014,788.2,788.95,780.21,23376,784.53
07/28/2014,785,788,778.65,29000,782.23
07/30/2014,782.2,787,777,18395,786.1
07/31/2014,786,787,779.17,20119,780.14
08-01-2014,777.5,781.89,769.3,35477,771.16
08-04-2014,772,779.5,772,15913,776.95
08-05-2014,776.95,783.85,770,23937,781.99
08-06-2014,780,781,772.41,22766,774.18
08-07-2014,774,777.5,769.01,25422,772.45
08-08-2014,770,774,763.21,30611,767.56
08-11-2014,772.2,772.85,768,15975,771.25
08-12-2014,773.1,780.99,772,20165,779.32
08/13/2014,779,783.95,776.99,52332,782.81
08/14/2014,784.99,789,782.76,15739,787.85
08/18/2014,787,796.6,784.98,34036,795.69
08/19/2014,796,800,792.16,17636,797.7
08/20/2014,797,798,794,10766,795.04
08/21/2014,795.15,799.99,793.5,34453,795.48
08/22/2014,796.82,801,794.11,59487,800.19
08/25/2014,803,804.8,797.61,40143,798.63
08/26/2014,798,801.9,796,41181,800.89
08/27/2014,802,805.99,800.25,26659,803.66
08/28/2014,803.64,807,802.16,31907,806.12
09-01-2014,808,814,807,26165,812.85
09-02-2014,812,820.4,812,35794,818.9
09-03-2014,818.91,825.48,818.91,33909,821.85
09-04-2014,821.85,821.85,813.1,123930,817.54
09-05-2014,816,819.99,812.2,37752,817.14
09-08-2014,819.89,826.5,818.15,34746,825.91
09-09-2014,826.2,826.4,822.13,19957,824.91
09-10-2014,824,824,818.1,19574,819.92
09-11-2014,820,823.2,815,40321,818.33
09-12-2014,818.99,820.9,816.1,37282,818.85
09/15/2014,817.8,817.8,811.26,25370,812.67
09/16/2014,810,813,802.69,22099,803.74
09/17/2014,805,808,802,35504,804.83
09/18/2014,803.9,821.8,802.35,34053,820.44
09/19/2014,820,823.89,818.35,27601,821.27
09/22/2014,820.5,826.99,815.25,31971,825.92
09/23/2014,825,825.8,813,34116,814.24
09/24/2014,815,815,805,29247,811.42
09/25/2014,812,812.98,799.17,38492,802.37
09/26/2014,800,811.8,795.95,49165,808.95
09/29/2014,808.5,811,804.17,48407,806.72
09/30/2014,805.71,814,803.5,25003,807.18
10-01-2014,806.5,807.5,803.51,17361,805.58
10-07-2014,805.58,805.58,793.03,89674,793.81
10-08-2014,793.8,797.95,792,25064,796.34
10-09-2014,800,805.88,796.34,19689,804.13
10-10-2014,800.1,803.2,794,57220,797.29
10/13/2014,796,800.49,790,46392,799.11
10/14/2014,801,801.98,794.18,34489,797.01
10/16/2014,795,799.5,784.45,39930,786.86
10/17/2014,787,792.8,784.05,34669,788.42
10/20/2014,795,805,795,29816,799.18
10/21/2014,801,804.25,798.7,25362,802.62
10/22/2014,806.31,808.7,805.3,72234,806.85
10/23/2014,807,811.79,807,14077,810.51
10/27/2014,813.9,813.9,806.05,15983,807.76
10/28/2014,808,812.95,808,20321,811.03
10/29/2014,814.15,817,813.4,19451,816.39
10/30/2014,816.8,828.83,816,89524,828.42
10/31/2014,829.99,841.95,828.43,49308,841.15
11-03-2014,845,845,841,50048,843.5
11-05-2014,844,847.2,842.25,39579,843.99
11-07-2014,843.9,846.94,840,19069,845.37
11-10-2014,840,847,840,20972,843.66
11-11-2014,845,848,842,11967,846.47
11-12-2014,846.5,854,846.31,51821,848.22
11/13/2014,849,850,843.25,19674,845.64
11/14/2014,841.2,849.9,841.1,11608,849.1
11/17/2014,847.95,853.5,845.21,16631,852.65
11/18/2014,854,854.85,847.75,11768,851.4
11/19/2014,852,853,844.2,22539,846.07
11/20/2014,850,909.6,843.51,76079,847.73
11/21/2014,848,857.84,848,24232,855.14
11/24/2014,856.5,861.99,855.31,59357,861.02
11/25/2014,860,861.5,853.05,13207,856.36
11/26/2014,855,859.9,853.05,10030,858.24
11/27/2014,858,864,855,35559,863.24
11/28/2014,856.2,871.9,856.2,22172,869.31
12-01-2014,869.2,871,864,42122,864.38
12-02-2014,864.35,866,860.88,15775,863.02
12-03-2014,862.95,867.9,860.65,21822,864.57
12-04-2014,865.9,870,864,35380,868.19
12-05-2014,868,869.94,866,9427,867.51
12-08-2014,867.4,867.4,854,42844,855.48
12-09-2014,855,855,844,36694,845.92
12-10-2014,844.9,849,842.16,28272,847.48
12-11-2014,846.5,846.65,838.65,39346,841.9
12-12-2014,841.7,843.6,833.2,50956,834.33
12/15/2014,829,834.75,828.95,35293,832.9
12/16/2014,831.7,831.7,818,102088,820.33
12/17/2014,820.33,821.6,807.21,102100,815.23
12/18/2014,820,826.85,819.2,53569,825.94
12/19/2014,830,835.9,828.6,34613,834.06
12/22/2014,834.55,846.99,832.15,41302,844.49
12/23/2014,845,846.95,833.35,24413,835.99
12/24/2014,835.5,839.88,828.2,48123,832.05
12/26/2014,832,834,824.6,71348,828.11
12/29/2014,828.05,836.8,828.05,36222,834.31
12/30/2014,833.9,835.99,831,14959,833.93
12/31/2014,833,840,830.2,26419,838.77
01-01-2015,838.5,839.69,830,12914,838.14
01-02-2015,837,848.8,836,29581,847.14
01-05-2015,846,852.25,843.7,54624,844.93
01-06-2015,841,841,820.55,103024,823.88
01-07-2015,823.5,823.6,815.25,119418,819.95
01-08-2015,825,832.9,825,27698,831.77
01-09-2015,831,848,827.5,28249,836.1
01-12-2015,837.5,842,830.6,37451,841.18
01/13/2015,820.25,844.6,804.1,17778,836.91
01/14/2015,837,840,831,21445,835.98
01/15/2015,845.9,860,841.16,71271,856.63
01/16/2015,857,864.95,850.1,31025,861.1
01/19/2015,861.6,865,861.05,26580,862.17
01/20/2015,864,878.74,864,53784,876.28
01/21/2015,876,882,874.15,47687,880.64
01/22/2015,880,885,880,31206,883.46
